PlayerId,Date,Field.Position,Test.Type,Weight..kg.,Trial,Countermovement.Depth..cm.,Flight.Time..s.,Jump.Height..Imp.Mom..in.Inches,Concentric.Mean.Force..N.,Concentric.Mean.Force..Left...N.,Concentric.Mean.Force..Right...N.,Concentric.Mean.Force..Asym...N.,Eccentric.Mean.Force..N.,Eccentric.Mean.Force..Left...N.,Eccentric.Mean.Force..Right...N.,Eccentric.Mean.Force..Asym...N.,Eccentric.Mean.Power..W.,Concentric.Mean.Power..W.,Mean.Takeoff.Velocity..m.s.,Peak.Power..W.,Concentric.Peak.Velocity..m.s.,Contraction.Time..s.,Eccentric.Duration..s.,Concentric.Duration..s.,Braking.Phase.Duration,Force.at.Peak.Power..N.,Force.at.Peak.Power..Left...N.,Force.at.Peak.Power..Right...N.,Force.at.Peak.Power..Asym...N.,Concentric.Peak.Force..N.,Concentric.Peak.Force..Left...N.,Concentric.Peak.Force..Right...N.,Concentric.Peak.Force..Asym...N.,Eccentric.Peak.Force..N.,Eccentric.Peak.Force..Left...N.,Eccentric.Peak.Force..Right...N.,Eccentric.Peak.Force..Asym...N.,RSI.Modified..m.s.,Velocity.at.Peak.Power..m.s.,Eccentric.Braking.Impulse,Eccentric.Braking.Impulse..Left.,Eccentric.Braking.Impulse..Right.,Eccentric.Braking.Impulse..Asym.,Concentric.Impulse..Ns.,Concentric.Impulse..Left...Ns.,Concentric.Impulse..Right...Ns.,Concentric.Impulse..Asym...Ns.
101,7/15/2023,Pitcher,CMJ,,3,-38.57,0.646,18.241,1951.139,1026.805,924.334,-10,945.318,469.185,476.133,1.459,713.162,3170.855,1.764,5611.472,3.111,0.794,0.508,0.286,0.298,1980.667,1039.055,941.612,-9.378,2266.667,1181.055,1103.612,-6.557,2239.667,1144.055,1110.612,-2.923,64.428,2.833,85.847,181.281,185.581,2.317,289.972,294.554,265.118,-9.993
107,7/14/2023,,CMJ,74.2,1,-46.782,0.584,23.092,1618.679,853.618,765.061,-10.4,729.448,425.29,304.158,-28.482,712.164,2996.727,2.063,5198.13,3.487,0.758,0.476,0.282,0.296,1639.595,880.048,759.547,-13.692,2241.595,1201.048,1040.547,-13.363,2244.595,1203.048,1042.547,-13.341,55.155,3.17,72.84,163.822,124.403,-24.062,252.308,241.195,216.311,-10.317
107,7/14/2023,,CMJ,,2,-46.019,0.59,22.976,1613.376,864.752,748.625,-13.4,731.853,415.598,316.255,-23.904,709.55,3037.731,2.131,4866.945,3.467,0.752,0.47,0.282,0.296,1530.595,828.048,702.547,-15.156,2349.595,1207.048,1142.547,-5.344,2377.595,1226.048,1152.547,-5.995,56.744,3.18,64.423,155.529,124.279,-20.093,250.659,244.262,211.595,-13.374
107,7/14/2023,,CMJ,,3,-47.55,0.582,23.031,1602.9,862.978,739.922,-14.3,731.276,432.831,298.445,-31.048,706.115,3029.239,2.141,4888.009,3.482,0.774,0.488,0.286,0.312,1516.595,827.048,689.547,-16.625,2379.595,1250.048,1130.547,-9.56,2383.595,1259.048,1130.547,-10.206,53.646,3.223,63.916,167.968,122.976,-26.786,251.193,247.199,212.103,-14.197
104,7/14/2023,,CMJ,94,1,-31.227,0.594,14.344,1941.002,966.355,974.647,0.9,927.901,450.994,476.907,5.434,688.672,2895.546,1.671,5001.787,2.8,0.66,0.416,0.244,0.268,1998.872,1011.128,987.745,-2.313,2464.872,1197.128,1267.745,5.57,2502.872,1213.128,1290.745,6.013,65.533,2.502,67.173,150.005,164.165,8.625,250.132,236.513,238.497,0.832
104,7/14/2023,,CMJ,,2,-32.446,0.578,13.66,1901.184,920.032,981.153,6.2,928.275,449.174,479.102,6.247,762.998,2791.612,1.651,4894.162,2.753,0.638,0.39,0.248,0.24,2003.872,997.128,1006.745,0.955,2544.872,1205.128,1339.745,10.048,2602.872,1254.128,1356.745,7.563,64.19,2.442,85.939,148.184,158.947,6.772,244.173,228.801,243.937,6.205
104,7/14/2023,,CMJ,,3,-30.01,0.58,13.852,1941.405,934.144,1007.261,7.3,922.694,477.908,444.787,-6.93,724.059,2852.992,1.664,4862.046,2.761,0.622,0.38,0.242,0.25,1989.872,972.128,1017.745,4.482,2564.872,1228.128,1336.745,8.125,2599.872,1260.128,1341.745,6.083,66.297,2.443,64.841,151.064,144.184,-4.554,248.096,226.706,244.424,7.249
116,7/14/2023,In-field,CMJ,107.9,1,-40.211,0.59,13.815,1977.787,995.095,982.692,-1.2,1061.734,551.908,509.825,-7.625,828.051,2900.65,1.61,5151.442,2.764,0.818,0.512,0.306,0.338,2023.819,1012.582,1011.238,-0.133,2454.819,1235.582,1220.238,-1.242,2450.819,1235.582,1215.238,-1.647,52.165,2.545,82.497,233.092,207.155,-11.127,282.826,305.248,301.458,-1.242
116,7/14/2023,In-field,CMJ,,2,-42.357,0.59,13.707,1926.095,997.459,928.636,-6.9,1061.301,524.557,536.744,2.27,900.236,2871.734,1.653,5052.618,2.764,0.82,0.496,0.324,0.294,1966.819,992.582,974.238,-1.848,2712.819,1436.582,1276.238,-11.161,2716.819,1439.582,1277.238,-11.277,52.038,2.569,104.875,210.718,205.336,-2.554,282.245,323.708,301.468,-6.871
116,7/14/2023,In-field,CMJ,,3,-44.56,0.586,13.356,1911.405,971.588,939.817,-3.3,1059.848,551.797,508.051,-7.928,978.521,2812.581,1.631,4954.155,2.736,0.806,0.48,0.326,0.312,1943.819,947.582,996.238,4.884,2620.819,1345.582,1275.238,-5.228,2622.819,1350.582,1275.238,-5.579,52.226,2.549,109.615,232.978,206.867,-11.208,279.272,317.338,306.983,-3.263
125,7/13/2023,Pitcher,CMJ,89.1,1,-47.485,0.62,16.801,1707.295,812.652,894.643,9.2,873.985,422.546,451.438,6.4,717.524,2635.863,1.65,5139.34,3.008,0.884,0.576,0.308,0.412,1855.85,873.297,982.553,11.12,1936.85,947.297,1018.553,6.996,1927.85,943.297,984.553,4.19,53.304,2.769,68.687,203.194,225.326,9.822,258.343,251.001,276.343,9.171
125,7/13/2023,Pitcher,CMJ,,2,-48.912,0.612,15.332,1696.51,763.997,932.513,18.1,875.146,424.517,450.629,5.794,854.37,2594.044,1.681,4984.261,2.932,0.796,0.498,0.298,0.332,1858.85,871.297,987.553,11.772,2158.85,978.297,1181.553,17.202,2158.85,979.297,1180.553,17.048,57.679,2.681,98.905,183.967,204.9,10.217,246.519,228.217,278.57,18.076
125,7/13/2023,Pitcher,CMJ,,3,-48.148,0.624,16.255,1745.576,838.955,906.621,7.5,874.485,429.642,444.844,3.417,861.731,2712.027,1.701,4944.016,2.957,0.776,0.486,0.29,0.374,1812.85,855.297,957.553,10.679,2210.85,1083.297,1127.553,3.925,2213.85,1084.297,1138.553,4.765,61.509,2.727,57.465,186.297,197.812,5.821,254.217,243.899,263.598,7.473
120,7/13/2023,Catcher,CMJ,115.8,1,-33.658,0.514,11.823,2149.158,1112.453,1036.705,-6.8,1137.021,587.721,549.3,-6.537,758.249,2965.988,1.541,5377.48,2.609,0.778,0.502,0.276,0.312,2305.367,1158.662,1146.705,-1.032,2573.367,1397.662,1187.705,-15.022,2533.367,1403.662,1134.705,-19.161,41.627,2.333,89.173,255.424,187.998,-26.398,281.556,307.855,287.076,-6.75
120,7/13/2023,Catcher,CMJ,,2,-37.684,0.54,13.146,2140.954,1153.195,987.759,-14.3,1136.335,603.669,532.666,-11.762,832.438,3096.477,1.607,5325.506,2.697,0.806,0.512,0.294,0.32,2150.367,1105.662,1044.705,-5.513,2665.367,1513.662,1173.705,-22.459,2624.367,1519.662,1110.705,-26.911,44.349,2.477,92.863,250.491,205.705,-17.879,297.294,339.829,291.276,-14.288
120,7/13/2023,Catcher,CMJ,,3,-36.788,0.536,12.009,2153.524,1113.69,1039.834,-6.6,1135.614,578.437,557.177,-3.676,794.12,3025.753,1.584,5241.824,2.62,0.802,0.524,0.278,0.334,2209.367,1103.662,1105.705,0.185,2711.367,1490.662,1224.705,-17.842,2695.367,1488.662,1206.705,-18.94,43.912,2.373,87.961,246.418,220.771,-10.408,284.628,310.338,289.935,-6.574
108,7/7/2023,Pitcher,CMJ,84.8,1,-37.869,0.588,15.849,1621.028,805.637,815.391,1.2,832.732,419.302,413.431,-1.4,538.928,2533.441,1.724,4400.105,2.935,0.882,0.582,0.3,0.396,1657.359,803.942,853.417,5.797,1946.359,1038.942,935.417,-9.964,1931.359,1030.942,900.417,-12.661,48.053,2.655,42.105,196.713,174.513,-11.285,238.274,242.278,245.33,1.244
108,7/7/2023,Pitcher,CMJ,,2,-40.799,0.592,15.705,1542.287,764.229,778.058,1.8,831.537,417.09,414.447,-0.634,501.614,2330.308,1.618,4438.927,2.92,1.006,0.674,0.332,0.476,1700.359,828.942,871.417,4.874,1769.359,877.942,903.417,2.82,1635.359,847.942,787.417,-7.138,42.705,2.611,40.548,227.339,208.819,-8.147,237.554,254.412,259.072,1.799
108,7/7/2023,Pitcher,CMJ,,3,-39.44,0.59,15.759,1586.461,787.916,798.545,1.3,833.923,417.038,416.885,-0.037,585.384,2472.307,1.709,4407.109,2.933,0.87,0.558,0.312,0.35,1665.359,811.942,853.417,4.86,1919.359,994.942,929.417,-6.586,1900.359,984.942,915.417,-7.059,49.047,2.646,65.643,182.342,174.191,-4.47,236.945,246.418,249.834,1.367
132,7/7/2023,Out-field,CMJ,99.1,1,-34.503,0.572,16.128,1994.163,1024.145,970.019,-5.3,973.533,466.444,507.089,8.015,647.402,3133.583,1.75,5512.69,2.967,0.79,0.516,0.274,0.284,2089.359,1047.942,1041.417,-0.623,2474.359,1314.942,1168.417,-11.143,2471.359,1302.942,1170.417,-10.171,50.769,2.638,77.701,177.198,176.533,-0.375,281.589,281.364,266.535,-5.27
132,7/7/2023,Out-field,CMJ,,2,-34.565,0.568,15.856,2017.991,1024.062,993.929,-2.9,976.981,525.396,451.585,-14.049,669.338,3184.589,1.773,5535.661,2.96,0.764,0.5,0.264,0.3,2090.359,1042.942,1047.417,0.427,2572.359,1368.942,1203.417,-12.091,2572.359,1369.942,1203.417,-12.156,51.765,2.648,61.916,193.386,160.111,-17.206,277.606,271.03,263.168,-2.901
133,7/7/2023,Pitcher,CMJ,120.5,1,-43.148,0.518,13.327,2119.347,1006.195,1113.152,9.6,1183.679,594.304,589.375,-0.829,770.337,3128.898,1.635,5749.942,2.763,0.99,0.66,0.33,0.344,2298.359,1089.942,1208.417,9.804,2713.359,1364.942,1348.417,-1.211,2722.359,1369.942,1352.417,-1.279,33.224,2.502,96.892,268.634,234.831,-12.583,310.87,332.692,368.205,9.645
133,7/7/2023,Pitcher,CMJ,,2,-44.733,0.554,14.461,2170.365,1042.509,1127.856,7.6,1184.695,590.968,593.727,0.465,975.44,3333.189,1.708,5990.805,2.84,0.866,0.54,0.326,0.336,2331.359,1135.942,1195.417,4.975,2902.359,1428.942,1490.417,4.125,2900.359,1431.942,1471.417,2.683,43.444,2.57,101.303,244.807,253.613,3.472,323.664,340.512,368.45,7.583
133,7/7/2023,Pitcher,CMJ,,3,-39.993,0.55,14.508,2283.102,1140.138,1142.965,0.2,1183.326,591.042,592.284,0.21,984.752,3467.644,1.698,6036.259,2.823,0.772,0.478,0.294,0.288,2364.359,1156.942,1207.417,4.18,3092.359,1588.942,1503.417,-5.382,3130.359,1619.942,1514.417,-6.514,48.033,2.553,105.136,231.908,213.614,-7.889,325.219,335.878,336.819,0.279
116,7/7/2023,In-field,CMJ,108,1,-40.512,0.606,14.44,2009.091,1039.884,969.207,-6.8,1062.016,529.63,532.386,0.518,851.712,2988.55,1.63,5306.712,2.806,0.806,0.502,0.304,0.294,2055.314,1014.773,1040.541,2.476,2572.314,1420.773,1153.541,-18.809,2567.314,1420.773,1148.541,-19.161,55.852,2.582,103,216.693,197.832,-8.704,290.08,316.78,295.421,-6.742
116,7/7/2023,In-field,CMJ,,2,-45.065,0.586,13.267,1918.011,974.378,943.633,-3.2,1063.361,533.122,530.239,-0.541,936.316,2798.654,1.609,4988.011,2.716,0.83,0.508,0.322,0.306,1978.314,980.773,997.541,1.681,2729.314,1363.773,1365.541,0.129,2731.314,1368.773,1365.541,-0.236,50.716,2.521,107.683,211.711,220.212,3.861,277.516,314.328,304.382,-3.164
116,7/7/2023,In-field,CMJ,,3,-43.426,0.584,13.618,1946.842,961.603,985.239,2.4,1063.166,517.093,546.073,5.307,942.898,2905.761,1.663,5042.943,2.758,0.802,0.486,0.316,0.272,1960.314,966.773,993.541,2.694,2821.314,1400.773,1420.541,1.392,2830.314,1413.773,1420.541,0.476,52.129,2.573,125.793,211.106,202.9,-3.887,281.442,304.389,311.889,2.405
109,7/5/2023,Pitcher,CMJ,99.2,1,-33.065,0.574,14.358,2013.008,968.865,1044.144,7.2,975.665,496.426,479.239,-3.462,635.944,2979.408,1.647,5148.222,2.796,0.758,0.504,0.254,0.246,2059.938,974.849,1085.089,10.16,2467.938,1242.849,1226.089,-1.349,2471.938,1257.849,1225.089,-2.604,53.283,2.499,91.782,161.956,169.236,4.302,265.648,246.788,266.057,7.242
109,7/5/2023,Pitcher,CMJ,,2,-33.712,0.574,15.161,2055.509,995.746,1059.764,6,979.371,478.474,500.897,4.477,788.797,3164.913,1.735,5279.841,2.871,0.664,0.414,0.25,0.254,2027.938,994.849,1033.089,3.702,2747.938,1290.849,1457.089,11.409,2755.938,1293.849,1463.089,11.567,60.826,2.604,82.137,158.321,171.013,7.422,271.929,249.626,265.606,6.016
109,7/5/2023,Pitcher,CMJ,,3,-34.962,0.578,15.103,2047.891,986.975,1060.916,7,977.67,468.215,509.455,8.095,829.861,3153.109,1.74,5202.858,2.868,0.66,0.408,0.252,0.228,2002.938,968.849,1034.089,6.309,2751.938,1325.849,1426.089,7.029,2760.938,1325.849,1439.089,7.869,62.05,2.598,106.708,153.403,175.197,12.44,272.152,249.36,268.041,6.97
134,7/5/2023,Pitcher,CMJ,84.6,1,-42.195,0.6,14.73,1585.888,741.723,844.165,12.1,833.36,360.345,473.015,23.82,729.071,2289.947,1.532,4869.416,2.855,0.778,0.478,0.3,0.348,1899.623,948.299,951.323,0.318,1988.623,969.299,1169.323,17.106,2024.623,829.299,1204.323,31.14,56.722,2.563,58.243,144.783,202.039,28.339,228.201,223.207,253.769,12.043
103,7/5/2023,Out-field,CMJ,106.1,1,-35.705,0.56,14.476,2151.982,1002.901,1149.081,12.7,1044.73,504.406,540.323,6.647,685.576,3249.552,1.697,6044.259,2.866,0.794,0.54,0.254,0.324,2389.623,1142.299,1247.323,8.42,2552.623,1228.299,1335.323,8.015,2473.623,1211.299,1262.323,4.042,48.416,2.529,78.687,202.39,213.446,5.18,284.124,255.535,292.897,12.756
103,7/5/2023,Out-field,CMJ,,2,-38.062,0.612,17.155,2261.631,1128.543,1133.087,0.4,1045.214,490.167,555.047,11.689,750.207,3638.29,1.792,6289.987,3.027,0.778,0.526,0.252,0.34,2311.623,1173.299,1138.323,-2.981,2771.623,1384.299,1388.323,0.29,2764.623,1382.299,1382.323,0.002,59.014,2.721,71.249,197.902,227.146,12.875,309.466,285.298,286.395,0.383
103,7/5/2023,Out-field,CMJ,,3,-37.165,0.592,17.207,2219.865,1043.216,1176.649,11.3,1044.153,481.996,562.157,14.26,782.83,3552.94,1.77,6419.634,3.037,0.754,0.492,0.262,0.294,2372.623,1184.299,1188.323,0.339,2777.623,1229.299,1559.323,21.165,2827.623,1250.299,1579.323,20.833,56.977,2.706,84.29,184.238,205.983,10.557,310.629,274.218,309.044,11.269
129,7/5/2023,Pitcher,CMJ,88.4,1,-45.684,0.618,17.418,1764.864,875.361,889.503,1.6,868.878,450.393,418.485,-7.084,640.706,2812.469,1.729,5165.012,3.054,0.904,0.616,0.288,0.364,1877.623,912.299,965.323,5.493,2073.623,1011.299,1066.323,5.16,2047.623,988.299,1059.323,6.705,51.789,2.751,72.49,199.228,188.745,-5.262,260.168,252.847,256.934,1.591
129,7/5/2023,Pitcher,CMJ,,2,-48.145,0.618,17.564,1719.396,887.676,831.72,-6.3,867.156,451.163,415.994,-7.795,732.075,2718.436,1.697,5191.984,3.056,0.874,0.568,0.306,0.404,1849.623,909.299,940.323,3.299,2041.623,1060.299,998.323,-5.845,2023.623,1049.299,974.323,-7.145,53.567,2.807,66.892,220.623,196.421,-10.97,262.32,272.301,255.233,-6.268
129,7/5/2023,Pitcher,CMJ,,3,-56.099,0.644,17.111,1725.309,852.613,872.697,2.3,870.626,440.958,429.668,-2.56,847.159,2750.358,1.733,5005.747,3.022,0.87,0.572,0.298,0.402,1812.623,885.299,927.323,4.532,2219.623,1088.299,1131.323,3.803,2223.623,1094.299,1133.323,3.443,58.436,2.762,79.365,218.937,208.846,-4.609,257.129,254.693,260.716,2.31
124,7/5/2023,Pitcher,CMJ,106.8,1,-38.087,0.6,16.538,2067.616,979.133,1088.483,10,1050.109,534.628,515.481,-3.581,500.112,3216.809,1.68,6415.508,3.037,1.094,0.796,0.298,0.542,2369.623,1160.299,1209.323,4.054,2474.623,1224.299,1250.323,2.081,2169.623,1033.299,1136.323,9.066,40.338,2.707,50.882,308.806,309.952,0.37,305.887,292.715,325.399,10.044
124,7/5/2023,Pitcher,CMJ,,2,-41.927,0.614,15.84,1997.123,960.793,1036.33,7.3,1049.005,519.534,529.471,1.877,476.45,3014.993,1.613,6039.447,2.961,1.234,0.92,0.314,0.652,2261.623,1113.299,1148.323,3.05,2386.623,1168.299,1220.323,4.263,2104.623,1012.299,1092.323,7.326,37.45,2.67,41.629,351.674,373.083,5.738,300.004,302.601,326.395,7.29
124,7/5/2023,Pitcher,CMJ,,3,-40.976,0.62,15.544,2036.391,959.803,1076.588,10.8,1048.161,517.625,530.535,2.433,583.334,3086.877,1.648,5802.971,2.924,1.034,0.734,0.3,0.432,2198.623,1052.299,1146.323,8.202,2376.623,1095.299,1293.323,15.311,2369.623,1083.299,1286.323,15.783,45.572,2.639,64.734,254.495,262.864,3.184,298.301,288.784,323.84,10.825
102,7/5/2023,In-field,CMJ,95.6,1,-35.644,0.592,15.979,1922.265,947.964,974.302,2.7,939.982,448.578,491.403,8.715,555.102,2969.492,1.696,5430.042,2.958,0.872,0.6,0.272,0.358,2031.623,996.299,1035.323,3.769,2230.623,1104.299,1135.323,2.733,2203.623,1074.299,1129.323,4.872,49.267,2.673,58.029,186.328,207.332,10.13,269.489,258.668,265.825,2.692
102,7/5/2023,In-field,CMJ,,2,-34.948,0.61,16.873,1982.397,956.224,1026.173,6.8,939.385,457.088,482.297,5.227,549.735,3139.489,1.748,5526.473,3.009,0.858,0.594,0.264,0.288,2032.623,986.299,1046.323,5.737,2370.623,1169.299,1204.323,2.908,2349.623,1165.299,1184.323,1.606,53.162,2.719,76.111,173.583,172.532,-0.606,277.45,253.206,271.748,6.823
102,7/5/2023,In-field,CMJ,,3,-35.897,0.598,15.435,1916.475,938.699,977.775,4,942.794,439.387,503.407,12.717,639.963,2992.965,1.75,5220.592,2.921,0.792,0.524,0.268,0.3,1977.623,965.299,1012.323,4.645,2422.623,1220.299,1211.323,-0.736,2406.623,1220.299,1186.323,-2.784,55.349,2.64,72.164,174.251,179.168,2.744,263.774,252.213,262.815,4.034
106,7/5/2023,Pitcher,CMJ,87.9,1,-36.419,0.614,15.968,1861.759,960.195,901.563,-6.1,862.566,439.725,422.841,-3.84,552.966,2848.442,1.691,5333.479,2.948,0.814,0.566,0.248,0.27,1999.623,1013.299,986.323,-2.662,2255.623,1145.299,1111.323,-2.967,2277.623,1150.299,1134.323,-1.389,56.773,2.667,75.206,154.84,153.213,-1.05,249.304,238.892,224.286,-6.114
106,7/5/2023,Pitcher,CMJ,,2,-40.933,0.624,17.636,1811.384,921.915,889.468,-3.5,864.34,432.318,432.022,-0.069,666.046,2958.392,1.818,5241.477,3.085,0.802,0.528,0.274,0.268,1838.623,910.299,928.323,1.942,2448.623,1251.299,1197.323,-4.314,2494.623,1275.299,1221.323,-4.232,59.515,2.851,84.485,160.3,155.307,-3.115,261.201,253.196,244.302,-3.513
106,7/5/2023,Pitcher,CMJ,,3,-40.244,0.602,16.089,1812.244,909.133,903.111,-0.7,863.331,454.643,408.687,-10.108,694.145,2810.005,1.721,5141.056,2.95,0.76,0.498,0.262,0.278,1918.623,948.299,970.323,2.27,2430.623,1278.299,1152.323,-9.855,2471.623,1322.299,1156.323,-12.552,58.453,2.68,76.3,171.602,144.444,-15.826,250.048,238.744,237.252,-0.625
105,7/5/2023,Pitcher,CMJ,97.3,1,-44.64,0.622,16.636,1892.614,871.481,1021.133,14.7,957.478,476.528,480.95,0.919,822.357,2889.855,1.62,5777.67,3,0.812,0.516,0.296,0.336,2135.185,1009.092,1126.093,10.39,2237.185,1071.092,1170.093,8.461,2059.185,912.092,1162.093,21.513,58.406,2.706,96.672,204.614,212.665,3.786,279.495,258.808,303.127,14.62
105,7/5/2023,Pitcher,CMJ,,2,-45.12,0.624,16.58,1854.153,855.156,998.997,14.4,954.845,467.144,487.701,4.215,861.079,2857.044,1.653,5634.462,3.004,0.808,0.498,0.31,0.326,2065.185,963.092,1102.093,12.612,2173.185,1029.092,1159.093,11.216,2178.185,1051.092,1159.093,9.318,59.073,2.728,89.626,194.155,206.536,5.995,280.513,265.803,310.509,14.398
105,7/5/2023,Pitcher,CMJ,,3,-44.467,0.62,16.292,1881.072,913.632,967.44,5.6,955.588,473.359,482.229,1.839,873.042,2886.889,1.655,5541.284,2.975,0.782,0.484,0.298,0.296,2072.185,994.092,1078.093,7.792,2201.185,1111.092,1120.093,0.804,2201.185,1110.092,1093.093,-1.531,60.257,2.674,113.672,196.205,199.907,1.852,277.755,272.986,289.117,5.579
128,7/5/2023,Catcher,CMJ,102,1,-49.915,0.606,14.195,1850.097,945.501,904.596,-4.3,1003.901,480.553,523.348,8.177,787.314,2802.375,1.677,5121.308,2.834,0.948,0.632,0.316,0.41,1988.185,1031.092,957.093,-7.177,2390.185,1204.092,1187.093,-1.412,2390.185,1204.092,1186.093,-1.495,47.486,2.576,79.039,235.741,253.251,6.914,269.963,299.455,286.472,-4.335
128,7/5/2023,Catcher,CMJ,,2,-53.844,0.62,13.912,1840.529,902.361,938.168,3.8,1002.073,467.374,534.7,12.591,882.576,2754.641,1.659,4787.347,2.767,0.926,0.608,0.318,0.406,1883.185,943.092,940.093,-0.318,2469.185,1193.092,1276.093,6.504,2475.185,1201.092,1277.093,5.951,50.887,2.542,79.276,226.089,259.141,12.754,268.54,287.552,298.952,3.813
128,7/5/2023,Catcher,CMJ,,3,-53.675,0.604,12.621,1800.984,924.891,876.093,-5.3,1004.821,484.001,520.82,7.069,903.664,2646.865,1.647,4668.677,2.697,0.908,0.592,0.316,0.392,1903.185,994.092,909.093,-8.55,2513.185,1230.092,1283.093,4.131,2533.185,1243.092,1290.093,3.643,49.251,2.453,78.528,223.338,247.145,9.633,254.229,292.878,277.315,-5.314
115,7/5/2023,Pitcher,CMJ,94.5,1,-48.607,0.638,16.682,1692.835,800.747,892.087,10.2,929.295,456.71,472.585,3.359,710.196,2601.665,1.62,5201.983,3,0.984,0.632,0.352,0.426,1924.185,944.092,980.093,3.673,1999.185,965.092,1064.093,9.304,1906.185,842.092,1064.093,20.863,50.708,2.703,71.912,220.563,245.927,10.313,271.302,282.603,314.735,10.209
115,7/5/2023,Pitcher,CMJ,,2,-49.565,0.61,15.58,1645.742,777.731,868.011,10.4,927.862,481.715,446.147,-7.384,733.364,2487.524,1.612,4948.851,2.922,0.988,0.624,0.364,0.426,1852.185,905.092,947.093,4.435,2003.185,944.092,1061.093,11.026,2011.185,952.092,1063.093,10.441,46.167,2.672,64.344,232.315,226.607,-2.457,263.178,283.703,316.625,10.398
115,7/5/2023,Pitcher,CMJ,,3,-49.909,0.628,14.863,1662.38,776.793,885.587,12.3,929.786,455.031,474.755,4.155,788.962,2464.221,1.583,4810.395,2.845,0.93,0.584,0.346,0.396,1854.185,912.092,942.093,3.185,2017.185,939.092,1140.093,17.63,2034.185,918.092,1145.093,19.824,51.984,2.594,72.369,205.225,233.934,12.272,256.003,269.434,307.047,12.25
111,7/5/2023,Pitcher,CMJ,95.5,1,-24.223,0.568,15.165,2187.814,1077.616,1110.198,2.9,937.992,445.116,492.877,9.69,299.27,3260.568,1.66,5825.983,2.863,0.964,0.756,0.208,0.206,2341.185,1144.092,1197.093,4.427,2667.185,1334.092,1335.093,0.075,2107.185,1066.092,1041.093,-2.345,41.025,2.488,53.15,120.64,125.436,3.824,262.543,225.24,232.102,2.957
127,7/5/2023,Catcher,CMJ,97.3,1,-47.675,0.608,15.731,1762.493,919.98,842.513,-8.4,954.603,455.757,498.847,8.638,674.673,2718.463,1.676,4928.935,2.911,1.008,0.672,0.336,0.378,1861.185,947.092,914.093,-3.484,2243.185,1180.092,1063.093,-9.914,2251.185,1180.092,1072.093,-9.152,44.955,2.648,75.534,209.183,226.886,7.803,273,309.746,283.729,-8.399
127,7/5/2023,Catcher,CMJ,,2,-47.222,0.604,15.428,1773.136,893.007,880.129,-1.4,955.93,464.93,491.001,5.31,717.18,2800.404,1.757,4782.361,2.904,0.954,0.626,0.328,0.346,1801.185,903.092,898.093,-0.554,2483.185,1278.092,1205.093,-5.712,2491.185,1287.092,1209.093,-6.06,46.877,2.655,83.292,195.95,217.355,9.848,269.809,293.434,289.219,-1.436
127,7/5/2023,Catcher,CMJ,,3,-41.209,0.59,14.427,1808.981,898.066,910.915,1.4,959.355,459.189,500.166,8.193,758.94,2753.757,1.69,4827.961,2.817,0.818,0.516,0.302,0.31,1881.185,947.092,934.093,-1.373,2486.185,1239.092,1247.093,0.642,2524.185,1259.092,1267.093,0.631,52.165,2.566,82.422,177.207,200.892,11.79,259.379,271.783,275.642,1.4
101,7/5/2023,Pitcher,CMJ,94.9,1,-35.151,0.654,18.019,2046.195,1061.086,985.109,-7.2,931.284,462.75,468.534,1.234,692.882,3277.322,1.746,5817.876,3.094,0.724,0.47,0.254,0.262,2090.695,1086.852,1003.843,-7.638,2327.695,1216.852,1124.843,-7.561,2321.695,1213.852,1107.843,-8.733,72.418,2.783,88.012,164.133,167.633,2.088,285.176,270.404,251.082,-7.146
101,7/5/2023,Pitcher,CMJ,,2,-37.888,0.678,19.213,1970.209,979.014,991.195,1.2,930.473,468.776,461.697,-1.51,737.456,3261.966,1.798,6120.025,3.217,0.758,0.476,0.282,0.294,2064.695,1059.852,1004.843,-5.19,2342.695,1159.852,1183.843,2.027,2340.695,1159.852,1181.843,1.861,74.34,2.964,80.404,174.686,179.243,2.542,294.844,276.869,280.336,1.237
101,7/5/2023,Pitcher,CMJ,,3,-39.783,0.66,18.09,1872.155,971.181,900.975,-7.2,931.31,440.577,490.733,10.221,725.755,3115.111,1.846,5885.949,3.191,0.81,0.508,0.302,0.3,2021.695,1054.852,966.843,-8.343,2404.695,1173.852,1235.843,5.016,2407.695,1168.852,1238.843,5.65,65.922,2.911,80.205,163.385,195.927,16.609,285.77,294.085,272.653,-7.288
125,7/5/2023,Pitcher,CMJ,88.4,1,-51.727,0.626,16.368,1674.688,774.903,899.785,13.9,869.667,453.646,416.021,-8.294,781.276,2543.613,1.611,5019.708,2.962,0.882,0.572,0.31,0.452,1864.695,884.852,979.843,9.695,1908.695,899.852,1034.843,13.045,1894.695,867.852,1030.843,15.811,54.464,2.692,54.959,232.51,214.291,-7.836,251.856,240.918,279.679,13.859
125,7/5/2023,Pitcher,CMJ,,2,-56.111,0.626,16.049,1664.523,791.259,873.263,9.4,868.895,452.964,415.931,-8.176,853.376,2573.675,1.68,4902.356,2.961,0.88,0.568,0.312,0.412,1800.695,851.852,948.843,10.222,2118.695,1036.852,1081.843,4.159,2122.695,1043.852,1081.843,3.512,54.588,2.722,76.292,223.068,210.39,-5.683,250.062,247.43,273.108,9.402
